Date,Movie,Chain,Screenings,day_of_week,Screen_Share
2023-06-19,트랜스포머: 비스트의 서막,롯데시네마,435,Monday,8.6
2023-06-19,트랜스포머: 비스트의 서막,메가박스,269,Monday,6.8
2023-06-19,트랜스포머: 비스트의 서막,씨네Q,10,Monday,5.9
2023-06-19,가디언즈 오브 갤럭시: Volume 3,CGV,110,Monday,1.5
2023-06-19,가디언즈 오브 갤럭시: Volume 3,롯데시네마,68,Monday,1.3
2023-06-19,가디언즈 오브 갤럭시: Volume 3,메가박스,76,Monday,1.9
2023-06-19,가디언즈 오브 갤럭시: Volume 3,씨네Q,2,Monday,1.2
2023-06-20,범죄도시3,CGV,2763,Tuesday,38.1
2023-06-20,범죄도시3,롯데시네마,2051,Tuesday,41.0
2023-06-20,범죄도시3,메가박스,1520,Tuesday,38.7
2023-06-20,범죄도시3,씨네Q,72,Tuesday,39.8
2023-06-20,엘리멘탈,CGV,1751,Tuesday,24.2
2023-06-20,엘리멘탈,롯데시네마,1079,Tuesday,21.6
2023-06-20,엘리멘탈,메가박스,936,Tuesday,23.8
2023-06-20,엘리멘탈,씨네Q,31,Tuesday,17.1
2023-06-20,플래시,CGV,1744,Tuesday,24.1
2023-06-20,플래시,롯데시네마,1097,Tuesday,21.9
2023-06-20,플래시,메가박스,844,Tuesday,21.5
2023-06-20,플래시,씨네Q,40,Tuesday,22.1
2023-06-20,트랜스포머: 비스트의 서막,CGV,466,Tuesday,6.4
2023-06-20,트랜스포머: 비스트의 서막,롯데시네마,417,Tuesday,8.3
2023-06-20,트랜스포머: 비스트의 서막,메가박스,268,Tuesday,6.8
2023-06-20,트랜스포머: 비스트의 서막,씨네Q,12,Tuesday,6.6
2023-06-20,가디언즈 오브 갤럭시: Volume 3,CGV,113,Tuesday,1.6
2023-06-20,가디언즈 오브 갤럭시: Volume 3,롯데시네마,66,Tuesday,1.3
2023-06-20,가디언즈 오브 갤럭시: Volume 3,메가박스,85,Tuesday,2.2
2023-06-20,가디언즈 오브 갤럭시: Volume 3,씨네Q,2,Tuesday,1.1
2023-06-21,범죄도시3,CGV,1673,Wednesday,22.4
2023-06-21,범죄도시3,롯데시네마,1519,Wednesday,29.4
2023-06-21,범죄도시3,메가박스,964,Wednesday,23.2
2023-06-21,범죄도시3,씨네Q,42,Wednesday,19.5
2023-06-21,스파이더맨: 어크로스 더 유니버스,CGV,1966,Wednesday,26.3
2023-06-21,스파이더맨: 어크로스 더 유니버스,롯데시네마,996,Wednesday,19.3
2023-06-21,스파이더맨: 어크로스 더 유니버스,메가박스,914,Wednesday,22.0
2023-06-21,스파이더맨: 어크로스 더 유니버스,씨네Q,53,Wednesday,24.7
2023-06-21,귀공자,CGV,1567,Wednesday,21.0
2023-06-21,귀공자,롯데시네마,1044,Wednesday,20.2
2023-06-21,귀공자,메가박스,1047,Wednesday,25.2
2023-06-21,귀공자,씨네Q,59,Wednesday,27.4
2023-06-21,엘리멘탈,CGV,1184,Wednesday,15.8
2023-06-21,엘리멘탈,롯데시네마,667,Wednesday,12.9
2023-06-21,엘리멘탈,메가박스,581,Wednesday,14.0
2023-06-21,엘리멘탈,씨네Q,23,Wednesday,10.7
2023-06-21,플래시,CGV,721,Wednesday,9.6
2023-06-21,플래시,롯데시네마,551,Wednesday,10.7
2023-06-21,플래시,메가박스,365,Wednesday,8.8
2023-06-21,플래시,씨네Q,21,Wednesday,9.8
2023-06-22,범죄도시3,CGV,1675,Thursday,22.7
2023-06-22,범죄도시3,롯데시네마,1497,Thursday,29.3
2023-06-22,범죄도시3,메가박스,967,Thursday,23.7
2023-06-22,범죄도시3,씨네Q,42,Thursday,20.6
2023-06-22,귀공자,CGV,1523,Thursday,20.7
2023-06-22,귀공자,롯데시네마,1029,Thursday,20.1
2023-06-22,귀공자,메가박스,993,Thursday,24.4
2023-06-22,귀공자,씨네Q,55,Thursday,27.0
2023-06-22,스파이더맨: 어크로스 더 유니버스,CGV,1849,Thursday,25.1
2023-06-22,스파이더맨: 어크로스 더 유니버스,롯데시네마,938,Thursday,18.3
2023-06-22,스파이더맨: 어크로스 더 유니버스,메가박스,837,Thursday,20.5
2023-06-22,스파이더맨: 어크로스 더 유니버스,씨네Q,47,Thursday,23.0
2023-06-22,엘리멘탈,CGV,1239,Thursday,16.8
2023-06-22,엘리멘탈,롯데시네마,717,Thursday,14.0
2023-06-22,엘리멘탈,메가박스,629,Thursday,15.4
2023-06-22,엘리멘탈,씨네Q,25,Thursday,12.3
2023-06-22,플래시,CGV,701,Thursday,9.5
2023-06-22,플래시,롯데시네마,519,Thursday,10.1
2023-06-22,플래시,메가박스,377,Thursday,9.2
2023-06-22,플래시,씨네Q,21,Thursday,10.3
2023-06-23,범죄도시3,CGV,1782,Friday,22.8
2023-06-23,범죄도시3,롯데시네마,1579,Friday,29.1
2023-06-23,범죄도시3,메가박스,1006,Friday,23.6
2023-06-23,범죄도시3,씨네Q,44,Friday,21.1
2023-06-23,스파이더맨: 어크로스 더 유니버스,CGV,1722,Friday,22.0
2023-06-23,스파이더맨: 어크로스 더 유니버스,롯데시네마,961,Friday,17.7
2023-06-23,스파이더맨: 어크로스 더 유니버스,메가박스,888,Friday,20.9
2023-06-23,스파이더맨: 어크로스 더 유니버스,씨네Q,44,Friday,21.1
2023-06-23,귀공자,CGV,1413,Friday,18.1
2023-06-23,귀공자,롯데시네마,1074,Friday,19.8
2023-06-23,귀공자,메가박스,985,Friday,23.1
2023-06-23,귀공자,씨네Q,54,Friday,25.8
2023-06-23,엘리멘탈,CGV,1493,Friday,19.1
2023-06-23,엘리멘탈,롯데시네마,791,Friday,14.6
2023-06-23,엘리멘탈,메가박스,725,Friday,17.0
2023-06-23,엘리멘탈,씨네Q,32,Friday,15.3
2023-06-23,플래시,CGV,597,Friday,7.6
2023-06-23,플래시,롯데시네마,502,Friday,9.3
2023-06-23,플래시,메가박스,358,Friday,8.4
2023-06-23,플래시,씨네Q,22,Friday,10.5
2023-06-24,범죄도시3,CGV,2044,Saturday,24.6
2023-06-24,범죄도시3,롯데시네마,1656,Saturday,29.3
2023-06-24,범죄도시3,메가박스,1097,Saturday,23.8
2023-06-24,범죄도시3,씨네Q,59,Saturday,23.5
2023-06-24,엘리멘탈,CGV,2002,Saturday,24.1
2023-06-24,엘리멘탈,롯데시네마,1305,Saturday,23.1
2023-06-24,엘리멘탈,메가박스,1088,Saturday,23.6
2023-06-24,엘리멘탈,씨네Q,45,Saturday,17.9
2023-06-24,스파이더맨: 어크로스 더 유니버스,CGV,1651,Saturday,19.9
2023-06-24,스파이더맨: 어크로스 더 유니버스,롯데시네마,934,Saturday,16.5
2023-06-24,스파이더맨: 어크로스 더 유니버스,메가박스,928,Saturday,20.2
2023-06-24,스파이더맨: 어크로스 더 유니버스,씨네Q,56,Saturday,22.3
2023-06-24,귀공자,CGV,1280,Saturday,15.4
2023-06-24,귀공자,롯데시네마,997,Saturday,17.6
2023-06-24,귀공자,메가박스,852,Saturday,18.5
2023-06-24,귀공자,씨네Q,56,Saturday,22.3
2023-06-24,플래시,CGV,490,Saturday,5.9
2023-06-24,플래시,롯데시네마,359,Saturday,6.3
2023-06-24,플래시,메가박스,299,Saturday,6.5
2023-06-24,플래시,씨네Q,21,Saturday,8.4
2023-06-25,범죄도시3,CGV,1981,Sunday,24.7
2023-06-25,범죄도시3,롯데시네마,1580,Sunday,29.1
2023-06-25,범죄도시3,메가박스,1066,Sunday,24.0
2023-06-25,범죄도시3,씨네Q,56,Sunday,23.7
2023-06-25,엘리멘탈,CGV,1995,Sunday,24.9
2023-06-25,엘리멘탈,롯데시네마,1298,Sunday,23.9
2023-06-25,엘리멘탈,메가박스,1098,Sunday,24.8
2023-06-25,엘리멘탈,씨네Q,46,Sunday,19.5
2023-06-25,스파이더맨: 어크로스 더 유니버스,CGV,1540,Sunday,19.2
2023-06-25,스파이더맨: 어크로스 더 유니버스,롯데시네마,890,Sunday,16.4
2023-06-25,스파이더맨: 어크로스 더 유니버스,메가박스,873,Sunday,19.7
2023-06-25,스파이더맨: 어크로스 더 유니버스,씨네Q,53,Sunday,22.5
2023-06-25,귀공자,CGV,1233,Sunday,15.4
2023-06-25,귀공자,롯데시네마,934,Sunday,17.2
2023-06-25,귀공자,메가박스,796,Sunday,18.0
2023-06-25,귀공자,씨네Q,52,Sunday,22.0
2023-06-25,플래시,CGV,460,Sunday,5.7
2023-06-25,플래시,롯데시네마,332,Sunday,6.1
2023-06-25,플래시,메가박스,284,Sunday,6.4
2023-06-25,플래시,씨네Q,17,Sunday,7.2
2023-06-26,범죄도시3,CGV,1950,Monday,26.1
2023-06-26,범죄도시3,롯데시네마,1525,Monday,30.0
2023-06-26,범죄도시3,메가박스,983,Monday,24.7
2023-06-26,범죄도시3,씨네Q,39,Monday,24.2
2023-06-26,엘리멘탈,CGV,1740,Monday,23.3
2023-06-26,엘리멘탈,롯데시네마,1010,Monday,19.9
2023-06-26,엘리멘탈,메가박스,798,Monday,20.1
2023-06-26,엘리멘탈,씨네Q,32,Monday,19.9
2023-06-26,귀공자,CGV,1242,Monday,16.6
2023-06-26,귀공자,롯데시네마,986,Monday,19.4
2023-06-26,귀공자,메가박스,842,Monday,21.2
2023-06-26,귀공자,씨네Q,38,Monday,23.6
2023-06-26,스파이더맨: 어크로스 더 유니버스,CGV,1369,Monday,18.3
2023-06-26,스파이더맨: 어크로스 더 유니버스,롯데시네마,821,Monday,16.1
2023-06-26,스파이더맨: 어크로스 더 유니버스,메가박스,758,Monday,19.1
2023-06-26,스파이더맨: 어크로스 더 유니버스,씨네Q,31,Monday,19.3
2023-06-26,플래시,CGV,453,Monday,6.1
2023-06-26,플래시,롯데시네마,363,Monday,7.1
2023-06-26,플래시,메가박스,303,Monday,7.6
2023-06-26,플래시,씨네Q,11,Monday,6.8
2023-06-27,범죄도시3,CGV,1936,Tuesday,26.0
2023-06-27,범죄도시3,롯데시네마,1503,Tuesday,30.1
2023-06-27,범죄도시3,메가박스,962,Tuesday,24.3
2023-06-27,범죄도시3,씨네Q,36,Tuesday,21.6
2023-06-27,엘리멘탈,CGV,1752,Tuesday,23.5
2023-06-27,엘리멘탈,롯데시네마,1005,Tuesday,20.1
2023-06-27,엘리멘탈,메가박스,831,Tuesday,21.0
2023-06-27,엘리멘탈,씨네Q,35,Tuesday,21.0
2023-06-27,귀공자,CGV,1227,Tuesday,16.5
2023-06-27,귀공자,롯데시네마,975,Tuesday,19.5
2023-06-27,귀공자,메가박스,833,Tuesday,21.1
2023-06-27,귀공자,씨네Q,41,Tuesday,24.6
2023-06-27,스파이더맨: 어크로스 더 유니버스,CGV,1365,Tuesday,18.3
2023-06-27,스파이더맨: 어크로스 더 유니버스,롯데시네마,793,Tuesday,15.9
2023-06-27,스파이더맨: 어크로스 더 유니버스,메가박스,754,Tuesday,19.1
2023-06-27,스파이더맨: 어크로스 더 유니버스,씨네Q,29,Tuesday,17.4
2023-06-27,플래시,CGV,439,Tuesday,5.9
2023-06-27,플래시,롯데시네마,352,Tuesday,7.1
2023-06-27,플래시,메가박스,282,Tuesday,7.1
2023-06-27,플래시,씨네Q,17,Tuesday,10.2
2023-06-28,인디아나 존스: 운명의 다이얼,CGV,1768,Wednesday,23.6
2023-06-28,인디아나 존스: 운명의 다이얼,롯데시네마,952,Wednesday,18.8
2023-06-28,인디아나 존스: 운명의 다이얼,메가박스,1000,Wednesday,24.6
2023-06-28,인디아나 존스: 운명의 다이얼,씨네Q,46,Wednesday,22.4
2023-06-28,범죄도시3,CGV,1632,Wednesday,21.8
2023-06-28,범죄도시3,롯데시네마,1103,Wednesday,21.8
2023-06-28,범죄도시3,메가박스,779,Wednesday,19.2
2023-06-28,범죄도시3,씨네Q,31,Wednesday,15.1
2023-06-28,엘리멘탈,CGV,1726,Wednesday,23.1
2023-06-28,엘리멘탈,롯데시네마,914,Wednesday,18.0
2023-06-28,엘리멘탈,메가박스,752,Wednesday,18.5
2023-06-28,엘리멘탈,씨네Q,30,Wednesday,14.6
2023-06-28,귀공자,CGV,740,Wednesday,9.9
2023-06-28,귀공자,롯데시네마,588,Wednesday,11.6
2023-06-28,귀공자,메가박스,433,Wednesday,10.6
2023-06-28,귀공자,씨네Q,32,Wednesday,15.6
2023-06-28,스파이더맨: 어크로스 더 유니버스,CGV,590,Wednesday,7.9
2023-06-28,스파이더맨: 어크로스 더 유니버스,롯데시네마,565,Wednesday,11.1
2023-06-28,스파이더맨: 어크로스 더 유니버스,메가박스,421,Wednesday,10.4
2023-06-28,스파이더맨: 어크로스 더 유니버스,씨네Q,28,Wednesday,13.7
2023-06-29,인디아나 존스: 운명의 다이얼,CGV,1739,Thursday,23.4
2023-06-29,인디아나 존스: 운명의 다이얼,롯데시네마,933,Thursday,18.7
2023-06-29,인디아나 존스: 운명의 다이얼,메가박스,973,Thursday,24.4
2023-06-29,인디아나 존스: 운명의 다이얼,씨네Q,45,Thursday,22.7
2023-06-29,범죄도시3,CGV,1601,Thursday,21.6
2023-06-29,범죄도시3,롯데시네마,1108,Thursday,22.2
2023-06-29,범죄도시3,메가박스,785,Thursday,19.7
2023-06-29,범죄도시3,씨네Q,32,Thursday,16.2
2023-06-29,엘리멘탈,CGV,1707,Thursday,23.0
2023-06-29,엘리멘탈,롯데시네마,925,Thursday,18.5
2023-06-29,엘리멘탈,메가박스,757,Thursday,19.0
2023-06-29,엘리멘탈,씨네Q,36,Thursday,18.2
2023-06-29,귀공자,CGV,721,Thursday,9.7
2023-06-29,귀공자,롯데시네마,603,Thursday,12.1
2023-06-29,귀공자,메가박스,425,Thursday,10.7
2023-06-29,귀공자,씨네Q,35,Thursday,17.7
2023-06-29,스파이더맨: 어크로스 더 유니버스,CGV,575,Thursday,7.7
2023-06-29,스파이더맨: 어크로스 더 유니버스,롯데시네마,527,Thursday,10.6
2023-06-29,스파이더맨: 어크로스 더 유니버스,메가박스,412,Thursday,10.3
2023-06-29,스파이더맨: 어크로스 더 유니버스,씨네Q,20,Thursday,10.1
2023-06-30,인디아나 존스: 운명의 다이얼,CGV,1864,Friday,24.1
2023-06-30,인디아나 존스: 운명의 다이얼,롯데시네마,1036,Friday,19.3
2023-06-30,인디아나 존스: 운명의 다이얼,메가박스,987,Friday,23.7
2023-06-30,인디아나 존스: 운명의 다이얼,씨네Q,44,Friday,21.0
2023-06-30,엘리멘탈,CGV,1867,Friday,24.1
2023-06-30,엘리멘탈,롯데시네마,1088,Friday,20.2
2023-06-30,엘리멘탈,메가박스,847,Friday,20.3
2023-06-30,엘리멘탈,씨네Q,42,Friday,20.0
2023-06-30,범죄도시3,CGV,1663,Friday,21.5
2023-06-30,범죄도시3,롯데시네마,1202,Friday,22.4
2023-06-30,범죄도시3,메가박스,824,Friday,19.8
2023-06-30,범죄도시3,씨네Q,36,Friday,17.1
2023-06-30,귀공자,CGV,734,Friday,9.5
2023-06-30,귀공자,롯데시네마,618,Friday,11.5
2023-06-30,귀공자,메가박스,439,Friday,10.5
2023-06-30,귀공자,씨네Q,32,Friday,15.2
2023-06-30,스파이더맨: 어크로스 더 유니버스,CGV,586,Friday,7.6
2023-06-30,스파이더맨: 어크로스 더 유니버스,롯데시네마,567,Friday,10.5
2023-06-30,스파이더맨: 어크로스 더 유니버스,메가박스,427,Friday,10.2
2023-06-30,스파이더맨: 어크로스 더 유니버스,씨네Q,24,Friday,11.4
2023-07-01,엘리멘탈,CGV,2372,Saturday,29.5
2023-07-01,엘리멘탈,롯데시네마,1613,Saturday,28.4
2023-07-01,엘리멘탈,메가박스,1203,Saturday,26.9
2023-07-01,엘리멘탈,씨네Q,62,Saturday,25.8
2023-07-01,인디아나 존스: 운명의 다이얼,CGV,1870,Saturday,23.2
2023-07-01,인디아나 존스: 운명의 다이얼,롯데시네마,1126,Saturday,19.8
2023-07-01,인디아나 존스: 운명의 다이얼,메가박스,962,Saturday,21.5
2023-07-01,인디아나 존스: 운명의 다이얼,씨네Q,56,Saturday,23.3
2023-07-01,범죄도시3,CGV,1556,Saturday,19.3
2023-07-01,범죄도시3,롯데시네마,1166,Saturday,20.5
2023-07-01,범죄도시3,메가박스,863,Saturday,19.3
2023-07-01,범죄도시3,씨네Q,37,Saturday,15.4
2023-07-01,귀공자,CGV,662,Saturday,8.2
2023-07-01,귀공자,롯데시네마,468,Saturday,8.2
2023-07-01,귀공자,메가박스,378,Saturday,8.5
2023-07-01,귀공자,씨네Q,30,Saturday,12.5
2023-07-01,스파이더맨: 어크로스 더 유니버스,CGV,566,Saturday,7.0
2023-07-01,스파이더맨: 어크로스 더 유니버스,롯데시네마,364,Saturday,6.4
2023-07-01,스파이더맨: 어크로스 더 유니버스,메가박스,420,Saturday,9.4
2023-07-01,스파이더맨: 어크로스 더 유니버스,씨네Q,27,Saturday,11.3
2023-07-02,엘리멘탈,CGV,2336,Sunday,29.9
2023-07-02,엘리멘탈,롯데시네마,1569,Sunday,28.9
2023-07-02,엘리멘탈,메가박스,1193,Sunday,27.5
2023-07-02,엘리멘탈,씨네Q,62,Sunday,25.7
2023-07-02,인디아나 존스: 운명의 다이얼,CGV,1795,Sunday,23.0
2023-07-02,인디아나 존스: 운명의 다이얼,롯데시네마,1073,Sunday,19.7
2023-07-02,인디아나 존스: 운명의 다이얼,메가박스,914,Sunday,21.1
2023-07-02,인디아나 존스: 운명의 다이얼,씨네Q,56,Sunday,23.2
2023-07-02,범죄도시3,CGV,1510,Sunday,19.3
2023-07-02,범죄도시3,롯데시네마,1110,Sunday,20.4
2023-07-02,범죄도시3,메가박스,838,Sunday,19.3
2023-07-02,범죄도시3,씨네Q,41,Sunday,17.0
2023-07-02,귀공자,CGV,643,Sunday,8.2
2023-07-02,귀공자,롯데시네마,440,Sunday,8.1
2023-07-02,귀공자,메가박스,368,Sunday,8.5
2023-07-02,귀공자,씨네Q,31,Sunday,12.9
2023-07-02,스파이더맨: 어크로스 더 유니버스,CGV,551,Sunday,7.0
2023-07-02,스파이더맨: 어크로스 더 유니버스,롯데시네마,365,Sunday,6.7
2023-07-02,스파이더맨: 어크로스 더 유니버스,메가박스,418,Sunday,9.6
2023-07-02,스파이더맨: 어크로스 더 유니버스,씨네Q,26,Sunday,10.8
2023-07-03,엘리멘탈,CGV,1999,Monday,27.7
2023-07-03,엘리멘탈,롯데시네마,1275,Monday,25.7
2023-07-03,엘리멘탈,메가박스,890,Monday,23.1
2023-07-03,엘리멘탈,씨네Q,42,Monday,24.3
2023-07-03,인디아나 존스: 운명의 다이얼,CGV,1640,Monday,22.7
2023-07-03,인디아나 존스: 운명의 다이얼,롯데시네마,1022,Monday,20.6
2023-07-03,인디아나 존스: 운명의 다이얼,메가박스,810,Monday,21.0
2023-07-03,인디아나 존스: 운명의 다이얼,씨네Q,38,Monday,22.0
2023-07-03,범죄도시3,CGV,1460,Monday,20.2
2023-07-03,범죄도시3,롯데시네마,1113,Monday,22.4
2023-07-03,범죄도시3,메가박스,788,Monday,20.4
2023-07-03,범죄도시3,씨네Q,30,Monday,17.3
2023-07-03,귀공자,CGV,675,Monday,9.3
2023-07-03,귀공자,롯데시네마,517,Monday,10.4
2023-07-03,귀공자,메가박스,400,Monday,10.4
2023-07-03,귀공자,씨네Q,26,Monday,15.0
2023-07-03,스파이더맨: 어크로스 더 유니버스,CGV,526,Monday,7.3
2023-07-03,스파이더맨: 어크로스 더 유니버스,롯데시네마,373,Monday,7.5
2023-07-03,스파이더맨: 어크로스 더 유니버스,메가박스,390,Monday,10.1
2023-07-03,스파이더맨: 어크로스 더 유니버스,씨네Q,16,Monday,9.2
2023-07-04,엘리멘탈,CGV,1986,Tuesday,27.7
2023-07-04,엘리멘탈,롯데시네마,1287,Tuesday,26.0
2023-07-04,엘리멘탈,메가박스,894,Tuesday,23.7
2023-07-04,엘리멘탈,씨네Q,43,Tuesday,24.7
2023-07-04,인디아나 존스: 운명의 다이얼,CGV,1575,Tuesday,22.0
2023-07-04,인디아나 존스: 운명의 다이얼,롯데시네마,991,Tuesday,20.0
2023-07-04,인디아나 존스: 운명의 다이얼,메가박스,762,Tuesday,20.2
2023-07-04,인디아나 존스: 운명의 다이얼,씨네Q,39,Tuesday,22.4
2023-07-04,범죄도시3,CGV,1461,Tuesday,20.4
2023-07-04,범죄도시3,롯데시네마,1107,Tuesday,22.4
2023-07-04,범죄도시3,메가박스,761,Tuesday,20.2
2023-07-04,범죄도시3,씨네Q,28,Tuesday,16.1
2023-07-04,귀공자,CGV,666,Tuesday,9.3
2023-07-04,귀공자,롯데시네마,499,Tuesday,10.1
2023-07-04,귀공자,메가박스,393,Tuesday,10.4
2023-07-04,귀공자,씨네Q,22,Tuesday,12.6
2023-07-04,스파이더맨: 어크로스 더 유니버스,CGV,527,Tuesday,7.4
2023-07-04,스파이더맨: 어크로스 더 유니버스,롯데시네마,363,Tuesday,7.3
2023-07-04,스파이더맨: 어크로스 더 유니버스,메가박스,393,Tuesday,10.4
2023-07-04,스파이더맨: 어크로스 더 유니버스,씨네Q,17,Tuesday,9.8
2023-07-05,엘리멘탈,CGV,2145,Wednesday,29.2
2023-07-05,엘리멘탈,롯데시네마,1375,Wednesday,27.3
2023-07-05,엘리멘탈,메가박스,905,Wednesday,22.9
2023-07-05,엘리멘탈,씨네Q,48,Wednesday,25.0
2023-07-05,범죄도시3,CGV,1043,Wednesday,14.2
2023-07-05,범죄도시3,롯데시네마,975,Wednesday,19.4
2023-07-05,범죄도시3,메가박스,655,Wednesday,16.6
2023-07-05,범죄도시3,씨네Q,28,Wednesday,14.6
2023-07-05,인디아나 존스: 운명의 다이얼,CGV,892,Wednesday,12.2
2023-07-05,인디아나 존스: 운명의 다이얼,롯데시네마,767,Wednesday,15.2
2023-07-05,인디아나 존스: 운명의 다이얼,메가박스,527,Wednesday,13.4
2023-07-05,인디아나 존스: 운명의 다이얼,씨네Q,34,Wednesday,17.7
2023-07-05,악마들,CGV,1015,Wednesday,13.8
2023-07-05,악마들,롯데시네마,394,Wednesday,7.8
2023-07-05,악마들,메가박스,421,Wednesday,10.7
2023-07-05,악마들,씨네Q,22,Wednesday,11.5
2023-07-05,스파이더맨: 어크로스 더 유니버스,CGV,545,Wednesday,7.4
2023-07-05,스파이더맨: 어크로스 더 유니버스,롯데시네마,249,Wednesday,4.9
2023-07-05,스파이더맨: 어크로스 더 유니버스,메가박스,331,Wednesday,8.4
2023-07-05,스파이더맨: 어크로스 더 유니버스,씨네Q,10,Wednesday,5.2
2023-07-06,엘리멘탈,CGV,2182,Thursday,30.2
2023-07-06,엘리멘탈,롯데시네마,1383,Thursday,27.6
2023-07-06,엘리멘탈,메가박스,934,Thursday,24.3
